trx_id,account_id,trx_datetime,trx_type,amount,currency,description,counterparty,posting_date,branch_id,updated_at
4919,983,2025-12-19 04:32:39,debit,128698.68,KZT,Развитый сбросить набор.,ОАО «Павлов-Кулагин»,2025-12-19,3,2025-12-19 04:32:39
4920,35,2025-08-06 08:01:49,credit,332506.13,KZT,Актриса вперед миллиард.,АО «Стрелков Корнилов»,2025-08-06,10,2025-08-06 08:01:49
4921,200,2025-08-30 12:27:00,credit,335923.41,KZT,Сутки вздрогнуть разводить неправда слишком.,ЗАО «Самойлов»,2025-08-30,9,2025-08-30 12:27:00
4922,400,2025-12-09 10:29:42,transfer,7920.73,KZT,Возбуждение казнь столетие.,ООО «Беспалов Герасимов»,2025-12-09,2,2025-12-09 10:29:42
4923,1229,2025-08-31 13:21:52,transfer,424295.0,KZT,Разуметься плод конструкция лететь.,ООО «Быкова Николаева»,2025-08-31,9,2025-08-31 13:21:52
4924,1285,2025-12-14 05:49:06,transfer,189426.67,KZT,Сынок светило правый.,Горбачева Инк,2025-12-14,8,2025-12-14 05:49:06
4925,405,2025-08-29 15:16:16,transfer,410368.93,KZT,Смелый ученый присесть левый мелькнуть.,Либхерр-Русланд (Liebherr),2025-08-29,7,2025-08-29 15:16:16
4926,670,2025-09-03 19:27:16,credit,460209.08,KZT,Спичка актриса сустав вскинуть передо.,Щукин Лимитед,2025-09-03,6,2025-09-03 19:27:16
4927,794,2025-07-04 05:47:08,credit,47796.38,KZT,Заплакать сынок какой.,АО «Самойлова Шаров»,2025-07-04,5,2025-07-04 05:47:08
4928,646,2025-08-16 02:54:39,credit,404180.83,KZT,Пастух выразить какой.,Фадеева Инкорпорэйтед,2025-08-16,4,2025-08-16 02:54:39
4929,1461,2025-09-23 03:06:40,transfer,456519.66,KZT,Инфекция подземный да отражение.,ОАО «Ларионова Савина»,2025-09-23,10,2025-09-23 03:06:40
4930,763,2025-11-11 03:02:09,debit,338253.3,KZT,Прелесть куча славный применяться.,"АО «Дементьев, Колобова и Моисеев»",2025-11-11,6,2025-11-11 03:02:09
4931,283,2025-10-06 22:32:01,credit,274712.43,KZT,Ведь встать.,ЗАО «Белозерова-Молчанова»,2025-10-06,2,2025-10-06 22:32:01
4932,491,2025-08-19 01:41:43,credit,19342.89,KZT,Рис мусор уточнить плясать девка.,Антонов Инк,2025-08-19,2,2025-08-19 01:41:43
4933,736,2025-11-14 09:34:36,debit,263237.43,KZT,Космос горький пространство.,"НПО «Кудряшов, Цветков и Белякова»",2025-11-14,10,2025-11-14 09:34:36
4934,283,2025-08-13 19:26:39,credit,192533.56,KZT,Июнь строительство заведение вывести.,ООО «Силин Белова»,2025-08-13,10,2025-08-13 19:26:39
4935,38,2025-08-29 11:42:10,debit,16703354.7,KZT,Ремень конференция упорно полоска научить.,ИП «Егоров Стрелков»,2025-08-29,5,2025-08-29 11:42:10
4936,1260,2025-09-21 07:59:43,credit,240603.31,KZT,Очередной господь заплакать кпсс.,ООО «Нестеров»,2025-09-21,7,2025-09-21 07:59:43
4937,197,2025-10-07 06:15:38,credit,467545.99,KZT,Экзамен вообще очутиться падать более.,НПО «Белов-Дементьев»,2025-10-07,2,2025-10-07 06:15:38
4938,1250,2025-07-27 19:35:39,credit,462477.06,KZT,Сбросить степь еврейский хлеб пропасть.,ООО «Потапов Богданов»,2025-07-27,9,2025-07-27 19:35:39
4939,646,2025-11-16 19:35:23,transfer,161514.07,KZT,Банда постоянный радость чем.,ИП «Ситников-Муравьева»,2025-11-16,8,2025-11-16 19:35:23
4940,35,2025-12-17 18:50:28,transfer,482709.8,KZT,Расстройство лететь мгновение провал господь.,Щекиноазот,2025-12-17,1,2025-12-17 18:50:28
4941,1493,2025-09-12 22:00:34,credit,440631.8,KZT,Слать казнь.,Давыдов Инкорпорэйтед,2025-09-12,10,2025-09-12 22:00:34
4942,847,2025-08-30 06:45:03,transfer,26883.73,KZT,Проход крутой космос дружно добиться.,"ИП «Петухова, Дмитриева и Сидорова»",2025-08-30,4,2025-08-30 06:45:03
4943,817,2025-08-12 09:13:05,credit,166342.0,KZT,Крыса покидать поговорить.,ЗАО «Гусева-Владимирова»,2025-08-12,5,2025-08-12 09:13:05
4944,553,2025-11-30 19:22:28,credit,377574.64,KZT,Следовательно спешить означать.,"НПО «Калинина, Ситникова и Богданова»",2025-11-30,8,2025-11-30 19:22:28
4945,428,2025-12-04 21:37:44,credit,403260.23,KZT,Наслаждение бабочка.,ОАО «Суворов Маслова»,2025-12-04,6,2025-12-04 21:37:44
4946,378,2025-08-02 04:54:52,debit,145931.21,KZT,Страсть бак.,Авдеев Лимитед,2025-08-02,9,2025-08-02 04:54:52
4947,1091,2025-10-01 04:15:07,credit,390564.8,KZT,Выражение дальний ягода легко.,Селезнева Инкорпорэйтед,2025-10-01,6,2025-10-01 04:15:07
4948,1360,2025-12-30 10:45:18,credit,298743.57,KZT,Секунда стакан инвалид.,Корпорация ВСМПО-АВИСМА,2025-12-30,5,2025-12-30 10:45:18
4949,1340,2025-10-08 19:33:47,debit,22116.46,KZT,Порода правый еврейский изредка мальчишка.,Щукина Групп,2025-10-08,8,2025-10-08 19:33:47
4950,597,2025-10-25 17:01:25,credit,304028.12,KZT,Нервно коробка рай человечек.,ЗАО «Кириллова Морозова»,2025-10-25,3,2025-10-25 17:01:25
4951,203,2025-12-15 05:21:26,credit,426652.09,KZT,Тревога лапа отметить металл.,НПО «Орлова Борисов»,2025-12-15,1,2025-12-15 05:21:26
4952,26,2025-12-23 11:13:04,credit,188476.28,KZT,Вообще настать.,"ОАО «Суворов, Носов и Ефимова»",2025-12-23,8,2025-12-23 11:13:04
4953,1420,2025-07-20 02:09:16,credit,74320.82,KZT,Передо куча тусклый.,ОАО «Моисеев-Ситников»,2025-07-20,5,2025-07-20 02:09:16
4954,41,2025-07-19 23:35:19,transfer,425689.92,KZT,Кузнец солнце.,Терентьева Инк,2025-07-19,1,2025-07-19 23:35:19
4955,598,2025-09-06 08:57:58,debit,52883.7,KZT,Развернуться чем устройство.,"ООО «Рожков, Мельников и Никитин»",2025-09-06,7,2025-09-06 08:57:58
4956,730,2025-07-15 19:45:22,transfer,36745.96,KZT,Блин палец жестокий порядок солнце.,Субботина Инкорпорэйтед,2025-07-15,3,2025-07-15 19:45:22
4957,315,2025-12-28 22:29:42,debit,119200.22,KZT,Боец означать столетие проход.,ООО «Лихачева-Колобова»,2025-12-28,9,2025-12-28 22:29:42
4958,916,2025-09-28 06:36:16,credit,10757.7,KZT,Другой отдел поздравлять лететь.,ООО «Логинова-Веселова»,2025-09-28,10,2025-09-28 06:36:16
4959,207,2025-11-15 13:22:03,transfer,75238.87,KZT,Даль сутки банда.,ЗАО «Самсонова»,2025-11-15,9,2025-11-15 13:22:03
4960,1184,2025-07-24 18:40:55,debit,417005.3,KZT,Коммунизм полюбить засунуть рот.,ЗАО «Суворова»,2025-07-24,8,2025-07-24 18:40:55
4961,1133,2025-09-24 02:53:36,debit,313089.2,KZT,Витрина неправда сходить.,"ОАО «Третьяков, Козлов и Ермакова»",2025-09-24,7,2025-09-24 02:53:36
4962,907,2025-07-17 03:34:15,credit,336839.49,KZT,Интеллектуальный какой что выгнать упорно.,РАО «Щукин»,2025-07-17,5,2025-07-17 03:34:15
4963,860,2025-11-16 01:34:21,credit,303629.74,KZT,Механический монета головной пробовать.,ОАО «Шубин-Игнатьев»,2025-11-16,7,2025-11-16 01:34:21
4964,366,2025-11-30 20:50:04,debit,336720.87,KZT,Палка бочок.,НПО «Лапин»,2025-11-30,1,2025-11-30 20:50:04
4965,951,2025-11-23 06:02:49,transfer,291271.43,KZT,Зарплата применяться блин экзамен.,Голубева и партнеры,2025-11-23,5,2025-11-23 06:02:49
4966,1139,2025-12-23 20:01:09,transfer,196352.78,KZT,Хотеть четко поздравлять.,Уваров Инкорпорэйтед,2025-12-23,3,2025-12-23 20:01:09
4967,420,2025-10-03 16:29:30,credit,351581.02,KZT,Выразить бочок четыре.,Независимая энергосбытовая компания Краснодарского края,2025-10-03,1,2025-10-03 16:29:30
4968,254,2025-12-12 11:13:59,credit,450482.42,KZT,Более миг выражаться разводить.,АО «Лихачев Кириллов»,2025-12-12,10,2025-12-12 11:13:59
4969,271,2025-08-16 05:08:20,credit,376483.52,KZT,Заплакать художественный бак.,Сони Электроникс (Sony),2025-08-16,10,2025-08-16 05:08:20
4970,979,2025-08-08 04:38:05,credit,238954.49,KZT,Торговля темнеть вскинуть вытаскивать.,ГК ЕКС,2025-08-08,9,2025-08-08 04:38:05
4971,567,2025-08-27 16:51:24,debit,284231.5,KZT,Эффект карандаш изменение.,"ЗАО «Полякова, Агафонова и Копылова»",2025-08-27,9,2025-08-27 16:51:24
4972,326,2025-10-25 06:54:48,transfer,266721.43,KZT,Вздрогнуть очутиться точно уточнить.,ИП «Никонова Рожкова»,2025-10-25,2,2025-10-25 06:54:48
4973,66,2025-07-10 20:21:08,credit,337396.05,KZT,Домашний сверкать.,"НПО «Терентьев, Родионова и Никифоров»",2025-07-10,9,2025-07-10 20:21:08
4974,716,2025-07-25 14:29:05,credit,462021.89,KZT,Конференция художественный.,АО «Афанасьева Кириллов»,2025-07-25,9,2025-07-25 14:29:05
4975,967,2025-12-16 00:06:55,credit,54117.29,KZT,Приличный забирать мотоцикл носок.,Федорова Инк,2025-12-16,7,2025-12-16 00:06:55
4976,1036,2025-09-03 16:29:45,debit,280799.24,KZT,Пространство приятель спасть развитый рота.,Глория Джинс,2025-09-03,5,2025-09-03 16:29:45
4977,937,2025-08-20 03:02:54,debit,316188.26,KZT,Смеяться забирать покидать изображать печатать.,Сиско Солюшенз (Cisco),2025-08-20,8,2025-08-20 03:02:54
4978,1169,2025-12-02 06:55:35,credit,126755.32,KZT,Другой недостаток порядок возбуждение.,АО «Кулагина Куликов»,2025-12-02,10,2025-12-02 06:55:35
4979,786,2025-10-16 01:01:09,debit,201512.47,KZT,Зарплата командование функция материя.,Кудрявцев Лтд,2025-10-16,8,2025-10-16 01:01:09
4980,563,2025-11-28 05:54:05,credit,88631.7,KZT,Посвятить налоговый анализ потрясти шлем.,"ЗАО «Тетерина, Гущина и Некрасов»",2025-11-28,9,2025-11-28 05:54:05
4981,581,2025-10-13 07:29:24,transfer,313156.35,KZT,Роскошный набор пропадать.,АО «Уваров Сорокин»,2025-10-13,1,2025-10-13 07:29:24
4982,1094,2025-08-31 09:21:21,debit,409568.42,KZT,Бровь прежде спасть следовательно парень.,Шнейдер Электрик (Schneider Electric),2025-08-31,7,2025-08-31 09:21:21
4983,955,2025-09-15 19:03:22,transfer,378594.95,KZT,Нервно эффект построить командующий.,ООО «Мухина»,2025-09-15,10,2025-09-15 19:03:22
4984,849,2025-12-06 08:46:52,transfer,216111.87,KZT,Решетка солнце освободить штаб.,"НПО «Фомин, Кабанова и Кириллова»",2025-12-06,1,2025-12-06 08:46:52
4985,1457,2025-09-25 22:52:31,transfer,343521.92,KZT,Выдержать салон задрать.,"РАО «Капустина, Владимирова и Соболева»",2025-09-25,8,2025-09-25 22:52:31
4986,949,2025-11-04 10:10:06,debit,185462.87,KZT,Жить отражение заработать.,"РАО «Гуляева, Панфилова и Авдеев»",2025-11-04,8,2025-11-04 10:10:06
4987,70,2025-07-18 02:18:13,debit,81999.43,KZT,Плод вчера набор.,ИП «Вишнякова»,2025-07-18,5,2025-07-18 02:18:13
4988,876,2025-08-19 09:56:44,credit,362236.16,KZT,Выразить изучить подземный гулять дрогнуть.,АО «Семенова Семенов»,2025-08-19,2,2025-08-19 09:56:44
4989,471,2025-07-18 03:47:27,credit,375563.33,KZT,Непривычный трубка расстройство.,АО «Хохлова»,2025-07-18,6,2025-07-18 03:47:27
4990,405,2025-12-13 12:31:34,debit,360823.8,KZT,Умирать да опасность.,Беспалов Групп,2025-12-13,5,2025-12-13 12:31:34
4991,1210,2025-08-01 12:33:13,credit,421677.24,KZT,Манера райком пол.,РАО «Дорофеева-Самойлов»,2025-08-01,1,2025-08-01 12:33:13
4992,276,2025-08-09 02:35:37,credit,138844.29,KZT,Наслаждение военный написать еврейский.,ОАО «Дорофеева Мишина»,2025-08-09,2,2025-08-09 02:35:37
4993,583,2025-12-18 05:03:32,transfer,36125.09,KZT,Мрачно приходить парень.,АО «Мясникова-Макарова»,2025-12-18,9,2025-12-18 05:03:32
4994,888,2025-11-29 14:25:27,debit,339182.6,KZT,Дремать покидать ручей.,ИП «Брагина»,2025-11-29,7,2025-11-29 14:25:27
4995,321,2025-12-09 21:46:26,credit,34030.6,KZT,Вытаскивать новый затянуться.,"ОАО «Мамонтова, Силина и Богданов»",2025-12-09,10,2025-12-09 21:46:26
4996,1020,2025-11-27 01:17:05,credit,452571.71,KZT,Скрытый а.,"РАО «Филатов, Алексеев и Сергеев»",2025-11-27,5,2025-11-27 01:17:05
