transaction_id,client_id,account_id,card_id,transaction_time,amount,currency,transaction_type,merchant_name,merchant_category,city,status
14101,1681,2917,433,2026-02-28 20:27:05,147743.0,USD,transfer,Technodom,transport,Шымкент,success
14102,890,335,1628,2025-05-18 19:30:41,352371.77,EUR,transfer,Coffee Boom,marketplace,Караганда,declined
14103,580,1725,1930,2026-02-19 23:03:02,423357.93,KZT,transfer,Magnum,supermarket,Караганда,declined
14104,1834,1008,2028,2025-05-06 07:46:50,9446.37,EUR,transfer,Small,restaurant,Алматы,declined
14105,291,850,1493,2025-05-11 02:30:27,179901.08,USD,cash_withdrawal,Air Astana,restaurant,Актобе,declined
14106,1414,2240,2498,2026-02-11 13:25:08,63525.51,KZT,deposit,Yandex Go,travel,Караганда,success
14107,1950,2422,691,2025-06-09 13:06:26,140974.02,USD,deposit,H&M,marketplace,Усть-Каменогорск,success
14108,1267,2260,1218,2025-06-06 06:30:44,126557.48,USD,transfer,Technodom,supermarket,Павлодар,success
14109,1613,464,181,2025-09-17 22:24:04,283254.59,EUR,transfer,Kaspi Store,food_delivery,Караганда,success
14110,1486,362,931,2026-03-21 01:06:26,74776.88,USD,cash_withdrawal,Yandex Go,restaurant,Усть-Каменогорск,declined
14111,1124,677,589,2026-02-19 03:46:11,346893.61,EUR,cash_withdrawal,Small,supermarket,Усть-Каменогорск,success
14112,1916,1944,2117,2025-12-20 10:26:07,214889.62,USD,cash_withdrawal,Coffee Boom,supermarket,Шымкент,success
14113,1239,1832,232,2025-09-26 12:06:41,155873.97,USD,transfer,Yandex Go,marketplace,Караганда,success
14114,430,2079,817,2025-08-24 17:58:44,68234.09,KZT,cash_withdrawal,Coffee Boom,marketplace,Тараз,success
14115,1116,1382,1165,2026-02-09 13:32:58,405942.89,KZT,transfer,Sulpak,marketplace,Караганда,success
14116,1564,64,42,2025-08-03 17:24:30,18143.07,EUR,deposit,Burger King,restaurant,Тараз,success
14117,1668,1092,735,2025-12-20 19:43:26,205908.98,KZT,cash_withdrawal,Burger King,supermarket,Тараз,declined
14118,1995,1476,346,2025-04-29 05:23:15,401576.26,USD,transfer,Green Bazaar,restaurant,Алматы,success
14119,1300,2059,2047,2025-12-13 00:17:59,153851.84,EUR,cash_withdrawal,Glovo,electronics,Астана,success
14120,311,2380,2274,2026-01-27 15:14:29,357362.48,USD,deposit,Technodom,electronics,Шымкент,success
14121,672,953,525,2025-08-14 03:23:54,100975.86,KZT,cash_withdrawal,Yandex Go,transport,Усть-Каменогорск,declined
14122,1667,1473,1340,2026-04-03 05:39:29,151258.28,EUR,deposit,Coffee Boom,electronics,Алматы,success
14123,172,1399,539,2025-05-11 17:03:55,29685.51,KZT,transfer,Ramstore,supermarket,Тараз,declined
14124,193,1584,45,2026-03-12 03:22:20,369631.48,EUR,purchase,Sulpak,electronics,Шымкент,declined
14125,1675,2342,1948,2026-03-24 03:19:44,33959.44,KZT,purchase,H&M,restaurant,Усть-Каменогорск,success
14126,255,1711,212,2025-05-13 16:49:12,487462.81,EUR,transfer,Magnum,restaurant,Павлодар,success
14127,1783,926,1552,2025-08-12 02:08:29,327886.7,EUR,purchase,Small,travel,Усть-Каменогорск,success
14128,1477,350,956,2025-11-20 06:05:39,356641.74,USD,deposit,Small,transport,Шымкент,success
14129,608,2178,2074,2025-10-30 19:02:18,37246.0,KZT,cash_withdrawal,Ramstore,electronics,Астана,success
14130,250,1512,1249,2026-01-19 15:45:52,157461.83,USD,purchase,Magnum,supermarket,Усть-Каменогорск,success
14131,826,2808,1105,2026-02-07 15:52:44,186792.93,KZT,deposit,Ramstore,marketplace,Актобе,success
14132,241,2460,1140,2025-10-17 17:20:43,433171.2,KZT,cash_withdrawal,Zara,marketplace,Павлодар,declined
14133,1847,740,2368,2026-02-17 20:00:53,116848.59,EUR,transfer,Coffee Boom,electronics,Павлодар,success
14134,1532,136,441,2025-08-31 15:13:59,377427.41,KZT,transfer,Kaspi Store,marketplace,Актобе,declined
14135,1523,102,1669,2025-08-02 01:54:56,68127.09,USD,cash_withdrawal,Coffee Boom,travel,Актобе,success
14136,1869,1615,159,2026-03-04 08:18:50,269271.23,KZT,deposit,Burger King,travel,Усть-Каменогорск,success
14137,773,970,659,2025-06-26 21:30:00,235326.37,KZT,cash_withdrawal,H&M,electronics,Алматы,success
14138,1764,534,274,2025-11-05 15:30:58,214330.79,EUR,deposit,Zara,clothing,Астана,success
14139,1653,2317,339,2025-09-25 18:57:45,353494.79,EUR,purchase,KFC,supermarket,Тараз,success
14140,1490,2335,935,2025-10-08 17:34:49,75747.87,EUR,transfer,Kaspi Store,supermarket,Астана,success
14141,997,286,1910,2026-01-03 16:21:48,261521.97,EUR,deposit,KFC,transport,Павлодар,success
14142,1001,1602,380,2025-10-13 19:03:47,296929.7,KZT,deposit,Air Astana,clothing,Алматы,success
14143,1943,2798,1251,2025-06-21 23:38:57,461929.48,EUR,purchase,KFC,travel,Тараз,declined
14144,649,2080,1099,2025-05-22 10:44:04,188528.31,USD,cash_withdrawal,Coffee Boom,travel,Шымкент,success
14145,1,1847,939,2025-06-23 23:49:11,481842.62,USD,purchase,Yandex Go,clothing,Алматы,declined
14146,167,1211,436,2026-02-16 11:59:37,5507.67,KZT,purchase,Sulpak,transport,Караганда,success
14147,1307,2027,2132,2025-11-07 20:36:25,399430.1,KZT,deposit,Zara,transport,Астана,success
14148,51,1628,1859,2026-03-19 08:13:25,321619.02,EUR,purchase,Magnum,clothing,Астана,success
14149,500,2014,987,2026-01-17 11:37:57,140013.01,EUR,transfer,Kaspi Store,restaurant,Караганда,success
14150,671,2404,2365,2026-04-15 03:00:04,259833.66,EUR,deposit,Zara,clothing,Тараз,success
14151,302,1182,1796,2025-11-23 04:15:57,157156.39,KZT,deposit,Green Bazaar,clothing,Тараз,success
14152,1869,1941,972,2026-04-22 17:28:29,270925.79,EUR,cash_withdrawal,Zara,clothing,Тараз,success
14153,350,451,146,2025-11-02 21:39:05,399331.92,KZT,deposit,Glovo,food_delivery,Тараз,success
14154,691,2635,633,2025-06-05 22:55:12,386118.16,USD,cash_withdrawal,Green Bazaar,marketplace,Алматы,success
14155,944,1549,2490,2025-07-06 03:24:07,479485.08,KZT,purchase,Coffee Boom,marketplace,Шымкент,declined
14156,1658,772,1515,2026-01-09 18:17:23,40567.69,USD,purchase,Burger King,electronics,Караганда,success
14157,1824,1310,725,2025-07-11 09:57:43,314552.76,USD,cash_withdrawal,Kaspi Store,travel,Усть-Каменогорск,success
14158,1492,399,1535,2026-04-14 03:51:57,333508.82,KZT,transfer,Zara,restaurant,Усть-Каменогорск,success
14159,1768,298,942,2026-04-06 04:08:22,220207.42,EUR,transfer,Burger King,transport,Актобе,declined
14160,1465,316,738,2025-07-27 20:47:54,473035.1,KZT,cash_withdrawal,Coffee Boom,electronics,Алматы,success
14161,1452,474,2222,2025-06-27 03:53:24,452513.0,EUR,deposit,Green Bazaar,supermarket,Тараз,declined
14162,1798,2972,1968,2026-02-14 16:21:52,468186.57,USD,deposit,Burger King,restaurant,Актобе,success
14163,1312,1051,1301,2025-12-01 11:15:20,106124.14,EUR,cash_withdrawal,Green Bazaar,electronics,Алматы,success
14164,913,2397,1263,2026-03-30 05:20:59,99242.77,USD,transfer,Green Bazaar,transport,Актобе,success
14165,560,755,1188,2025-11-01 23:29:33,332073.66,USD,deposit,Green Bazaar,food_delivery,Тараз,success
14166,897,1655,2207,2025-10-14 10:14:52,331013.09,KZT,purchase,KFC,restaurant,Актобе,declined
14167,1250,1715,1525,2025-12-16 08:14:59,129787.02,KZT,cash_withdrawal,Small,supermarket,Павлодар,success
14168,1204,2884,478,2025-06-09 09:00:00,473731.75,KZT,transfer,Green Bazaar,electronics,Тараз,success
14169,497,901,16,2025-06-28 22:14:26,484225.36,KZT,purchase,Small,clothing,Алматы,declined
14170,472,211,555,2025-10-21 17:00:34,337311.64,EUR,deposit,Burger King,marketplace,Усть-Каменогорск,success
14171,1279,1958,1093,2025-12-24 13:31:37,366970.17,USD,deposit,Green Bazaar,restaurant,Алматы,success
14172,977,1815,133,2025-11-22 15:56:48,476664.79,USD,transfer,Ramstore,clothing,Тараз,success
14173,1204,2625,787,2025-12-13 16:50:03,17183.41,KZT,cash_withdrawal,Air Astana,clothing,Тараз,success
14174,1878,1909,2110,2025-06-27 19:56:20,358950.53,EUR,deposit,Glovo,transport,Астана,declined
14175,1652,934,2403,2025-09-17 17:16:03,289915.42,EUR,cash_withdrawal,Sulpak,clothing,Шымкент,declined
14176,1417,1515,1697,2025-07-01 06:54:00,156426.91,USD,purchase,Burger King,electronics,Тараз,success
14177,1675,2342,1948,2025-11-03 05:25:22,161303.6,USD,cash_withdrawal,Glovo,marketplace,Тараз,declined
14178,76,1713,1353,2025-05-08 14:11:14,140814.04,KZT,transfer,H&M,restaurant,Усть-Каменогорск,declined
14179,1013,526,2223,2026-01-28 06:57:07,282894.18,EUR,purchase,Small,travel,Алматы,success
14180,1949,185,157,2026-01-14 22:20:42,358286.04,EUR,cash_withdrawal,Sulpak,transport,Караганда,success
14181,1064,2116,1696,2025-08-28 22:42:07,336085.28,KZT,purchase,Green Bazaar,food_delivery,Усть-Каменогорск,success
14182,978,2836,960,2026-01-30 21:51:01,415930.16,USD,cash_withdrawal,KFC,restaurant,Караганда,declined
14183,556,504,1139,2026-02-27 08:43:23,81144.25,USD,transfer,Zara,marketplace,Актобе,declined
14184,1352,2474,352,2025-08-15 14:26:34,388777.34,EUR,purchase,Technodom,restaurant,Павлодар,success
14185,372,1329,1913,2026-04-01 14:23:39,155141.2,KZT,purchase,Yandex Go,marketplace,Караганда,success
14186,1885,1979,1505,2025-09-19 00:33:47,210650.6,KZT,purchase,Small,transport,Алматы,success
14187,380,1659,2063,2026-03-05 08:22:01,86539.45,EUR,purchase,Burger King,food_delivery,Астана,declined
14188,1938,2084,24,2025-10-25 18:02:09,478109.18,KZT,deposit,Yandex Go,supermarket,Шымкент,declined
14189,997,2568,49,2025-06-26 18:58:48,81009.22,EUR,transfer,H&M,supermarket,Актобе,success
14190,1755,1214,785,2026-01-16 15:34:10,361616.37,KZT,transfer,Technodom,supermarket,Павлодар,success
14191,1422,2281,783,2025-07-17 04:50:41,349238.85,KZT,transfer,Small,electronics,Актобе,success
14192,749,661,1989,2025-05-22 03:00:54,130518.04,USD,deposit,Zara,electronics,Павлодар,success
14193,1005,1779,796,2026-04-08 10:24:55,286603.76,KZT,deposit,Small,food_delivery,Караганда,declined
14194,685,2577,233,2025-09-28 06:19:36,173296.08,KZT,deposit,Air Astana,transport,Тараз,declined
14195,950,2401,723,2026-03-19 06:02:44,427310.49,USD,purchase,Coffee Boom,marketplace,Тараз,success
14196,210,41,2369,2026-04-08 22:23:19,257467.78,KZT,purchase,H&M,travel,Шымкент,declined
14197,1963,2997,400,2026-02-24 14:29:09,254349.45,KZT,deposit,Air Astana,clothing,Астана,declined
14198,1604,2549,2437,2025-05-01 06:05:45,190702.07,USD,purchase,Ramstore,electronics,Караганда,success
14199,1138,537,2197,2026-04-23 04:23:48,434362.7,USD,transfer,Yandex Go,restaurant,Шымкент,success
14200,228,2118,1339,2025-11-18 00:27:58,118630.34,EUR,deposit,Coffee Boom,supermarket,Павлодар,success
14201,82,2476,431,2025-10-13 14:39:35,246163.2,EUR,transfer,Coffee Boom,travel,Актобе,success
14202,1529,962,1028,2025-09-24 00:08:34,226954.64,KZT,cash_withdrawal,Technodom,transport,Тараз,success
14203,1074,351,953,2025-08-11 03:38:45,355197.99,EUR,transfer,Green Bazaar,travel,Усть-Каменогорск,declined
14204,462,2485,2201,2025-10-05 09:18:44,190770.08,EUR,transfer,Zara,restaurant,Караганда,success
14205,639,325,310,2025-08-14 09:04:28,343035.85,KZT,purchase,Glovo,marketplace,Усть-Каменогорск,success
14206,467,1020,2282,2026-02-07 21:17:39,206387.33,USD,transfer,Yandex Go,food_delivery,Усть-Каменогорск,declined
14207,972,1579,419,2025-07-02 22:48:20,277443.71,KZT,transfer,Magnum,food_delivery,Актобе,declined
14208,612,2563,1433,2026-04-12 02:14:03,357212.63,USD,cash_withdrawal,H&M,restaurant,Алматы,declined
14209,637,1625,320,2025-10-24 10:22:04,454594.38,EUR,purchase,Small,food_delivery,Астана,declined
14210,1776,2992,224,2026-01-11 15:27:04,96975.6,KZT,purchase,Technodom,supermarket,Алматы,success
14211,726,1565,1062,2025-06-24 08:02:37,171607.14,EUR,purchase,H&M,marketplace,Астана,success
14212,618,734,1290,2025-09-07 04:34:25,159210.96,USD,deposit,Sulpak,clothing,Шымкент,success
14213,685,2577,233,2025-10-21 23:56:38,74504.41,KZT,deposit,Magnum,restaurant,Шымкент,declined
14214,286,1379,1322,2025-05-02 17:06:17,125126.65,KZT,cash_withdrawal,Small,supermarket,Шымкент,declined
14215,407,83,2326,2026-03-09 09:45:03,107987.65,EUR,transfer,Zara,transport,Алматы,success
14216,1116,1382,1165,2025-09-16 09:01:05,318522.23,EUR,cash_withdrawal,Zara,food_delivery,Шымкент,success
14217,835,1429,2246,2025-08-20 03:56:00,166780.96,KZT,deposit,Green Bazaar,travel,Актобе,success
14218,1030,1193,434,2026-02-26 10:36:15,287877.68,EUR,purchase,Air Astana,supermarket,Усть-Каменогорск,success
14219,211,2866,1242,2026-02-11 02:13:55,348790.21,KZT,cash_withdrawal,KFC,supermarket,Актобе,success
14220,651,424,289,2025-06-24 20:22:36,397862.98,EUR,purchase,Sulpak,transport,Павлодар,success
14221,1406,2967,1648,2025-07-26 21:11:24,13930.53,USD,purchase,Glovo,travel,Актобе,success
14222,1326,142,245,2025-05-27 14:13:32,362899.63,KZT,purchase,Zara,marketplace,Усть-Каменогорск,success
14223,1809,2365,634,2026-02-17 19:54:15,181212.48,KZT,deposit,H&M,marketplace,Шымкент,success
14224,1248,1300,252,2026-01-19 02:28:35,358436.42,KZT,purchase,Air Astana,restaurant,Алматы,success
14225,775,2753,175,2025-05-16 16:49:17,372278.48,USD,purchase,Glovo,travel,Актобе,success
14226,1211,1728,702,2025-11-13 15:05:39,420133.8,KZT,transfer,Coffee Boom,travel,Астана,success
14227,1233,1206,2428,2026-04-10 00:18:16,63853.38,KZT,purchase,Magnum,food_delivery,Усть-Каменогорск,success
14228,1164,2727,1835,2025-07-18 05:19:36,124464.26,USD,cash_withdrawal,Green Bazaar,electronics,Тараз,declined
14229,1645,397,2479,2025-12-09 07:02:40,202600.33,USD,cash_withdrawal,Air Astana,transport,Алматы,success
14230,234,886,1366,2025-10-08 01:26:57,448522.14,EUR,purchase,Ramstore,supermarket,Усть-Каменогорск,success
14231,957,1894,2329,2025-07-16 21:03:05,294711.99,KZT,deposit,Magnum,electronics,Шымкент,success
14232,1760,232,582,2026-01-30 21:23:42,279722.98,KZT,deposit,Sulpak,clothing,Алматы,success
14233,913,695,1198,2026-01-11 19:12:10,497697.7,EUR,cash_withdrawal,Coffee Boom,supermarket,Павлодар,success
14234,632,2070,370,2025-06-26 02:35:02,21060.87,KZT,transfer,Zara,restaurant,Шымкент,success
14235,1730,1024,739,2025-12-21 08:18:34,249217.3,KZT,cash_withdrawal,H&M,food_delivery,Тараз,declined
14236,1548,1616,1655,2025-05-13 21:56:50,394093.48,USD,transfer,Air Astana,clothing,Павлодар,success
14237,1994,1492,68,2025-07-20 14:56:23,445999.37,KZT,purchase,Magnum,electronics,Астана,success
14238,549,2795,611,2025-11-04 21:07:36,178150.31,EUR,transfer,Yandex Go,food_delivery,Астана,declined
14239,706,240,327,2025-07-26 11:51:33,171111.48,KZT,cash_withdrawal,Kaspi Store,transport,Усть-Каменогорск,declined
14240,1049,1513,378,2025-05-14 22:26:12,352085.75,KZT,deposit,Glovo,travel,Павлодар,success
14241,450,577,1547,2026-03-03 08:14:13,98303.71,EUR,cash_withdrawal,Air Astana,transport,Астана,success
14242,1049,1513,378,2025-11-27 09:33:58,183542.59,KZT,cash_withdrawal,Sulpak,marketplace,Алматы,success
14243,1963,2603,918,2026-03-14 05:10:11,282849.65,USD,cash_withdrawal,Technodom,travel,Павлодар,declined
14244,173,830,776,2025-07-31 07:44:32,305533.44,EUR,transfer,Ramstore,travel,Тараз,success
14245,1966,1902,2324,2025-04-26 05:21:21,312583.27,EUR,transfer,Air Astana,transport,Усть-Каменогорск,declined
14246,1764,534,274,2026-03-06 21:57:50,438703.6,USD,purchase,KFC,transport,Алматы,success
14247,646,368,543,2025-05-18 00:26:02,393141.39,EUR,cash_withdrawal,Ramstore,food_delivery,Тараз,success
14248,374,681,364,2025-09-10 02:11:11,75001.52,KZT,transfer,Glovo,travel,Тараз,declined
14249,1652,934,2403,2026-01-11 11:35:50,497812.86,EUR,transfer,Small,restaurant,Шымкент,success
14250,582,2022,2156,2025-12-20 16:50:16,269565.23,KZT,transfer,Coffee Boom,clothing,Астана,success
14251,120,469,1843,2026-01-04 18:53:31,356075.16,EUR,deposit,Ramstore,supermarket,Караганда,success
14252,819,2598,2353,2025-08-17 11:45:04,71469.62,EUR,deposit,Yandex Go,electronics,Павлодар,success
14253,452,2518,797,2025-11-25 19:28:47,74371.9,USD,purchase,Technodom,travel,Усть-Каменогорск,success
14254,343,299,39,2025-05-16 22:02:55,481399.43,EUR,cash_withdrawal,Coffee Boom,marketplace,Астана,success
14255,1346,2669,404,2025-06-11 06:31:25,340227.99,KZT,deposit,Air Astana,transport,Тараз,success
14256,1097,1965,711,2025-07-18 02:59:04,17746.04,EUR,deposit,Zara,restaurant,Павлодар,success
14257,1551,2222,1363,2025-06-28 01:54:01,317126.19,EUR,purchase,Sulpak,marketplace,Павлодар,success
14258,1985,2347,1446,2026-02-24 19:52:00,78876.47,KZT,deposit,Ramstore,electronics,Тараз,success
14259,215,1054,834,2025-06-16 20:29:09,233165.24,KZT,deposit,Coffee Boom,food_delivery,Астана,success
14260,907,2895,695,2025-11-16 20:21:37,256782.92,EUR,purchase,Coffee Boom,supermarket,Караганда,success
14261,899,1291,1480,2025-08-07 20:05:57,240789.04,USD,purchase,KFC,restaurant,Актобе,success
14262,1466,1729,1729,2026-04-19 21:51:45,428873.27,EUR,deposit,Ramstore,supermarket,Усть-Каменогорск,success
14263,245,2513,2420,2025-06-05 09:48:16,273822.34,KZT,transfer,Coffee Boom,food_delivery,Усть-Каменогорск,success
14264,1140,375,1147,2025-09-21 23:30:03,223702.68,EUR,transfer,Ramstore,food_delivery,Усть-Каменогорск,success
14265,1310,2166,2307,2025-06-04 04:59:18,481241.48,EUR,deposit,Magnum,electronics,Астана,success
14266,1326,880,128,2025-05-27 22:33:24,84694.9,EUR,transfer,Kaspi Store,restaurant,Шымкент,success
14267,1347,1365,166,2025-09-20 23:04:35,432431.23,EUR,purchase,Sulpak,clothing,Павлодар,success
